PDB Code,Ligand Name,C-C,C-N,C-O,C-F,C-P,C-S,C-Cl,C-Br,C-I,N-C,N-N,N-O,N-F,N-P,N-S,N-Cl,N-Br,N-I,O-C,O-N,O-O,O-F,O-P,O-S,O-Cl,O-Br,O-I,F-C,F-N,F-O,F-F,F-P,F-S,F-Cl,F-Br,F-I,P-C,P-N,P-O,P-F,P-P,P-S,P-Cl,P-Br,P-I,S-C,S-N,S-O,S-F,S-P,S-S,S-Cl,S-Br,S-I,Cl-C,Cl-N,Cl-O,Cl-F,Cl-P,Cl-S,Cl-Cl,Cl-Br,Cl-I,Br-C,Br-N,Br-O,Br-F,Br-P,Br-S,Br-Cl,Br-Br,Br-I,I-C,I-N,I-O,I-F,I-P,I-S,I-Cl,I-Br,I-I,Total Count,Binding Data
1v2k,1v2k_ligand,3273,865,1086,0,0,83,0,0,0,423,112,146,0,0,10,0,0,0,13044,3570,4117,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,75,90,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27394,6.19
2bt9,2bt9_ligand,6686,1751,1804,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,62841,16958,19988,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110314,6.19
1xhy,1xhy_ligand,2120,505,614,0,0,33,0,0,0,224,52,59,0,0,4,0,0,0,40202,10397,11916,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,141,152,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67374,6.18
2c3j,2c3j_ligand,2127,536,663,0,0,11,0,0,0,933,236,284,0,0,5,0,0,0,25623,6766,7138,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44759,6.18
1d6v,1d6v_ligand,4686,1074,1209,0,0,11,0,0,0,136,29,39,0,0,0,0,0,0,17274,4345,5346,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34257,6.17
1sle,1sle_ligand,189,64,56,0,0,8,0,0,0,62,25,16,0,0,4,0,0,0,14334,4119,4636,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23546,6.17
1yc1,1yc1_ligand,3592,950,1153,0,0,29,0,0,0,375,105,126,0,0,4,0,0,0,31400,8204,9886,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55988,6.17
1ppc,1ppc_ligand,3305,948,1161,0,0,94,0,0,0,713,203,243,0,0,20,0,0,0,16992,4636,5376,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,26,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34111,6.16
1tsl,1tsl_ligand,2812,730,832,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,29781,7894,8502,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,128,36,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50928,6.15
2c97,2c97_ligand,15939,4406,4627,0,0,138,0,0,0,1775,505,502,0,0,20,0,0,0,69977,20962,22547,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,726,234,225,0,0,5,0,0,0,147,38,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143136,6.14
2fqt,2fqt_ligand,963,273,269,0,0,7,0,0,0,202,61,58,0,0,2,0,0,0,13314,3670,3973,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,75,74,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23326,6.14
1o2g,1o2g_ligand,4615,1201,1388,0,0,89,0,0,0,646,177,212,0,0,15,0,0,0,30765,8597,9151,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,32,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57406,6.12
1x8r,1x8r_ligand,3486,1061,1099,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,65732,18368,20664,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,421,139,132,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111685,6.12
2fgv,2fgv_ligand,6146,1744,1838,0,0,1,0,0,0,1018,295,296,0,0,1,0,0,0,21727,5845,6111,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,504,136,145,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45959,6.12
1g32,1g32_ligand,5176,1348,1508,0,0,90,0,0,0,1258,332,381,0,0,25,0,0,0,35223,9519,10161,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,31,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65599,6.11
1m2p,1m2p_ligand,2845,744,717,0,0,20,0,0,0,174,48,50,0,0,1,0,0,0,24374,6380,6517,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42029,6.11
1o2z,1o2z_ligand,3106,851,1050,0,0,107,0,0,0,674,195,222,0,0,17,0,0,0,15728,4319,4985,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31506,6.11
1dzk,1dzk_ligand,4395,975,1110,0,0,36,0,0,0,1003,217,240,0,0,8,0,0,0,30183,7598,9979,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55898,6.1
1lgt,1lgt_ligand,3903,1152,1182,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,34107,9434,10312,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60372,6.1
1meu,1meu_ligand,6245,1755,1880,0,0,0,0,0,0,375,110,119,0,0,0,0,0,0,919,247,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11914,6.1
2ewb,2ewb_ligand,4999,1469,1621,0,0,30,0,0,0,161,49,58,0,0,3,0,0,0,56768,15973,17586,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,105,112,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99690,6.1
1o2n,1o2n_ligand,2783,772,958,0,0,90,0,0,0,679,197,226,0,0,17,0,0,0,24087,6710,7799,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44826,6.09
1ogx,1ogx_ligand,6962,1576,1722,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,9979,2775,2885,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26179,6.09
1sri,1sri_ligand,5254,1344,1521,0,0,0,0,0,0,713,184,210,0,0,0,0,0,0,16784,4698,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36188,6.08
1jmg,1jmg_ligand,1625,424,402,0,0,10,0,0,0,394,95,86,0,0,3,0,0,0,9396,2393,2508,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,130,39,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17601,6.07
1mmp,1mmp_ligand,5540,1423,1693,0,0,16,0,0,0,628,163,203,0,0,2,0,0,0,12213,3257,3633,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28853,6.07
2gst,2gst_ligand,8498,2174,2085,0,0,175,0,0,0,992,249,268,0,0,19,0,0,0,56418,14859,15722,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,133,126,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102853,6.07
1jmi,1jmi_ligand,1597,418,422,0,0,10,0,0,0,398,99,88,0,0,2,0,0,0,10508,2591,2706,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,133,41,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19114,6.06
1kjr,1kjr_ligand,2115,769,624,0,0,5,0,0,0,183,67,60,0,0,1,0,0,0,19264,5659,5478,0,0,68,0,0,0,446,140,122,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35003,6.06
1qb6,1qb6_ligand,2488,685,896,0,0,77,0,0,0,717,199,245,0,0,18,0,0,0,15287,4186,4795,0,0,249,0,0,0,173,54,69,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30145,6.06
3pcf,3pcf_ligand,20559,6062,5837,0,0,82,0,0,0,1215,314,326,0,0,6,0,0,0,245513,68677,69174,0,0,982,0,0,0,2303,674,639,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2122,538,594,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425635,6.05
1xbo,1xbo_ligand,3087,1016,935,0,0,47,0,0,0,187,60,52,0,0,2,0,0,0,18213,5027,5245,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34082,6.04
1n8v,1n8v_ligand,14114,3413,3766,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,35516,10150,10993,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78550,6.03
1okl,1okl_ligand,2402,672,602,0,0,13,0,0,0,413,118,108,0,0,1,0,0,0,12384,3303,3514,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,67,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23915,6.03
1os0,1os0_ligand,4322,1165,1378,0,0,13,0,0,0,341,92,108,0,0,1,0,0,0,22162,5914,7138,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,191,49,56,0,0,1,0,0,0,77,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43082,6.03
1sh9,1sh9_ligand,5590,1629,1800,0,0,10,0,0,0,914,272,291,0,0,3,0,0,0,4608,1229,1362,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18182,6.03
1t7d,1t7d_ligand,3571,746,877,0,0,3,0,0,0,563,115,123,0,0,1,0,0,0,25301,6651,7514,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45625,6.03
1tcw,1tcw_ligand,7157,2012,2127,0,0,52,0,0,0,1231,353,381,0,0,8,0,0,0,5372,1418,1532,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21669,6.02
1b5h,1b5h_ligand,714,185,202,0,0,6,0,0,0,472,122,136,0,0,5,0,0,0,46017,12040,13656,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73692,6.01
1a1e,1a1e_ligand,4379,1285,1308,0,0,50,0,0,0,361,122,111,0,0,6,0,0,0,6850,1955,2014,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,321,99,101,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19024,6
1ado,1ado_ligand,937,296,301,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,290937,86592,91929,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,373,113,117,0,0,2,0,0,0,331,89,99,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473884,6
1c5s,1c5s_ligand,1378,390,490,0,0,38,0,0,0,377,108,123,0,0,9,0,0,0,22008,6108,7074,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,207,235,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39615,6
1ceb,1ceb_ligand,2372,631,641,0,0,25,0,0,0,267,72,71,0,0,3,0,0,0,14341,4242,4608,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27492,6
1d2e,1d2e_ligand,5404,1599,1835,0,0,28,0,0,0,2825,816,963,0,0,20,0,0,0,137022,38906,42069,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,1322,392,435,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234605,6
1f0t,1f0t_ligand,2405,684,831,0,0,66,0,0,0,673,186,223,0,0,16,0,0,0,14980,4115,4765,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,107,122,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29821,6
1gt1,1gt1_ligand,11214,2458,2638,0,0,0,0,0,0,978,203,217,0,0,0,0,0,0,20262,5444,6198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49612,6
1hn2,1hn2_ligand,8904,1946,2104,0,0,0,0,0,0,450,100,112,0,0,0,0,0,0,14152,3827,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35939,6
1jq8,1jq8_ligand,447,121,148,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,30330,7970,9224,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,17,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49309,6
1ssq,1ssq_ligand,522,148,168,0,0,15,0,0,0,198,62,56,0,0,5,0,0,0,40443,11362,11914,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,44,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65367,6
1xk5,1xk5_ligand,2555,703,628,0,0,30,0,0,0,1222,327,317,0,0,15,0,0,0,11264,2845,2989,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,230,67,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23381,6
2bvd,2bvd_ligand,2218,563,570,0,0,6,0,0,0,218,54,53,0,0,2,0,0,0,39356,10741,11754,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65624,6
2izl,2izl_ligand,3467,901,994,0,0,0,0,0,0,1105,268,304,0,0,0,0,0,0,16265,4802,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,100,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34232,6
1uwu,1uwu_ligand,3865,1018,1038,0,0,13,0,0,0,918,240,235,0,0,2,0,0,0,109785,28974,31403,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178025,5.98
1d6w,1d6w_ligand,4992,1269,1473,0,0,88,0,0,0,1263,339,396,0,0,31,0,0,0,18656,5043,5389,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,61,69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39546,5.96
1nl9,1nl9_ligand,3651,1186,1117,0,0,51,0,0,0,321,106,100,0,0,6,0,0,0,29084,8176,8648,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52779,5.96
1o36,1o36_ligand,3030,836,1032,0,0,100,0,0,0,813,231,267,0,0,21,0,0,0,16144,4427,5130,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32285,5.96
1q8u,1q8u_ligand,6786,1749,1943,0,0,47,0,0,0,1153,313,342,0,0,8,0,0,0,30997,8148,8705,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,225,70,76,0,0,2,0,0,0,302,84,92,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61168,5.96
2j79,2j79_ligand,3108,852,869,0,0,14,0,0,0,906,237,235,0,0,4,0,0,0,85488,22707,24121,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138819,5.96
1fv0,1fv0_ligand,4836,1224,1394,0,0,141,0,0,0,183,46,51,0,0,6,0,0,0,36994,9719,11062,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,67,91,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67228,5.93
1a4w,1a4w_ligand,5104,1325,1502,0,0,99,0,0,0,1217,328,368,0,0,26,0,0,0,20782,5611,5995,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,92,103,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43175,5.92
1aj6,1aj6_ligand,3023,944,947,0,0,23,0,0,0,235,70,73,0,0,3,0,0,0,10922,3104,3269,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22691,5.92
1jao,1jao_ligand,2531,632,689,0,0,10,0,0,0,384,96,114,0,0,1,0,0,0,10349,2767,3160,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,45,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21027,5.92
1kyv,1kyv_ligand,16791,4572,4087,0,0,56,0,0,0,3822,1068,941,0,0,5,0,0,0,23130,6320,6056,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,745,207,186,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68159,5.92
1ndv,1ndv_ligand,2905,718,825,0,0,44,0,0,0,1357,344,366,0,0,25,0,0,0,48995,12932,14628,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,109,108,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84119,5.92
1pph,1pph_ligand,2806,810,982,0,0,88,0,0,0,618,177,211,0,0,16,0,0,0,21697,5968,6904,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,44,54,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40892,5.92
1qf2,1qf2_ligand,4004,1096,1312,0,0,13,0,0,0,306,79,92,0,0,0,0,0,0,26912,7195,8745,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,140,142,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50531,5.92
1qka,1qka_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61399,16247,18394,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96173,5.92
1yds,1yds_ligand,3371,858,996,0,0,38,0,0,0,859,225,247,0,0,6,0,0,0,5499,1476,1619,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,204,63,62,0,0,2,0,0,0,210,60,63,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15908,5.92
2ans,2ans_ligand,6588,1831,1932,0,0,101,0,0,0,421,122,126,0,0,6,0,0,0,10109,2682,3100,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,103,112,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27722,5.92
1ugx,1ugx_ligand,1502,325,420,0,0,0,0,0,0,88,20,25,0,0,0,0,0,0,13631,3217,3982,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23234,5.91
1v2n,1v2n_ligand,2994,799,992,0,0,93,0,0,0,626,166,198,0,0,15,0,0,0,15212,4144,4771,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30268,5.9
1b3l,1b3l_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56733,14896,16891,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88724,5.89
